SOC_Standard,O*NET-SOC Code,Title,Description,Annual_Mean_Wage,Annual_Median_Wage,Annual_10th_Percentile,Annual_25th_Percentile,Annual_75th_Percentile,Annual_90th_Percentile,Total_Employment,Task_Count,Skills_Mean_Level,Skills_Std,Skills_Count,Abilities_Mean_Level,Abilities_Std,Abilities_Count,WorkAct_Mean_Level,WorkAct_Std,WorkAct_Count
13-1082,13-1082.00,Project Management Specialists,"Analyze and coordinate the schedule, timeline, procurement, staffing, and budget of a product or service on a per project basis. Lead and guide the work of technical staff. May serve as a point of contact for the client or customer.",108100,100750,59830,76950,131660,165790,1006160.0,20.0,,,,,,,,,
13-1111,13-1111.00,Management Analysts,"Conduct organizational studies and evaluations, design systems and procedures, conduct work simplification and measurement studies, and prepare operations and procedures manuals to assist management in operating more efficiently and effectively. Includes program analysts and management consultants.",114710,101190,59720,76770,133140,174140,893900.0,11.0,2.6925714285714286,1.534528750918326,35.0,1.7617307692307693,1.7440866154442982,52.0,4.145365853658537,1.6467165778617998,41.0
13-1121,13-1121.00,"Meeting, Convention, and Event Planners","Coordinate activities of staff, convention personnel, or clients to make arrangements for group meetings, events, or conventions.",65090,59440,35990,45610,77150,101310,134670.0,21.0,2.632,1.315336682463959,35.0,2.187115384615385,1.311356634070022,52.0,4.036585365853658,0.9850649972364706,41.0
13-1131,13-1131.00,Fundraisers,"Organize activities to raise funds or otherwise solicit and gather monetary donations or other gifts for an organization. May design and produce promotional materials. May also raise awareness of the organization's work, goals, and financial needs.",73130,66490,43200,52590,85280,106960,105930.0,28.0,2.4534285714285717,1.5744988798627564,35.0,1.6628846153846153,1.6319690218831127,52.0,3.6721951219512197,1.5564824319521278,41.0
13-1141,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists","Conduct programs of compensation and benefits and job analysis for employer. May specialize in specific areas, such as position classification and pension programs.",82920,77020,48300,59700,99210,128830,102370.0,22.0,2.382285714285714,1.5044758432840357,35.0,1.655576923076923,1.5930454413733914,52.0,3.2956097560975612,1.4811432219412273,41.0
13-1151,13-1151.00,Training and Development Specialists,Design or conduct work-related training and development programs to improve individual skills or organizational performance. May analyze organizational training needs or evaluate training effectiveness.,73760,65850,37510,48900,91550,120190,436610.0,20.0,2.667142857142857,1.5972928779078446,35.0,1.7592307692307694,1.6748635837383083,52.0,3.740731707317073,1.3867198531857519,41.0
13-1161,13-1161.00,Market Research Analysts and Marketing Specialists,"Research conditions in local, regional, national, or online markets. Gather information to determine potential sales of a product or service, or plan a marketing or advertising campaign. May gather information on competitors, prices, sales, and methods of marketing and distribution. May employ search marketing tactics, analyze web metrics, and develop recommendations to increase search engine ranking and visibility to target markets.",86480,76950,42070,56220,104870,144610,861140.0,49.0,2.5302857142857142,1.4560388705479614,70.0,1.767019230769231,1.7029978591778827,104.0,3.531463414634146,1.7283054727932103,82.0
13-1161,13-1161.01,Search Marketing Strategists,"Employ search marketing tactics to increase visibility and engagement with content, products, or services in Internet-enabled devices or interfaces. Examine search query behaviors on general or specialty search engines or other Internet-based content. Analyze research, data, or technology to understand user intent and measure outcomes for ongoing optimization.",86480,76950,42070,56220,104870,144610,861140.0,49.0,2.5302857142857142,1.4560388705479614,70.0,1.767019230769231,1.7029978591778827,104.0,3.531463414634146,1.7283054727932103,82.0
13-1199,13-1199.00,"Business Operations Specialists, All Other",All business operations specialists not listed separately.,92380,81270,46230,60820,110030,147830,1128200.0,92.0,2.611142857142857,1.3455346270841286,140.0,1.8605769230769231,1.5632230590093361,208.0,3.7235365853658533,1.4057431473065451,164.0
13-1199,13-1199.04,Business Continuity Planners,"Develop, maintain, or implement business continuity and disaster recovery strategies and solutions, including risk assessments, business impact analyses, strategy selection, and documentation of business continuity and disaster recovery procedures. Plan, conduct, and debrief regular mock-disaster exercises to test the adequacy of existing plans and strategies, updating procedures and plans regularly. Act as a coordinator for continuity efforts after a disruption event.",92380,81270,46230,60820,110030,147830,1128200.0,92.0,2.611142857142857,1.3455346270841286,140.0,1.8605769230769231,1.5632230590093361,208.0,3.7235365853658533,1.4057431473065451,164.0
13-1199,13-1199.05,Sustainability Specialists,"Address organizational sustainability issues, such as waste stream management, green building practices, and green procurement plans.",92380,81270,46230,60820,110030,147830,1128200.0,92.0,2.611142857142857,1.3455346270841286,140.0,1.8605769230769231,1.5632230590093361,208.0,3.7235365853658533,1.4057431473065451,164.0
13-1199,13-1199.06,Online Merchants,"Conduct retail activities of businesses operating exclusively online. May perform duties such as preparing business strategies, buying merchandise, managing inventory, implementing marketing activities, fulfilling and shipping online orders, and balancing financial records.",92380,81270,46230,60820,110030,147830,1128200.0,92.0,2.611142857142857,1.3455346270841286,140.0,1.8605769230769231,1.5632230590093361,208.0,3.7235365853658533,1.4057431473065451,164.0
13-1199,13-1199.07,Security Management Specialists,"Conduct security assessments for organizations, and design security systems and processes. May specialize in areas such as physical security or the safety of employees and facilities.",92380,81270,46230,60820,110030,147830,1128200.0,92.0,2.611142857142857,1.3455346270841286,140.0,1.8605769230769231,1.5632230590093361,208.0,3.7235365853658533,1.4057431473065451,164.0
13-2011,13-2011.00,Accountants and Auditors,"Examine, analyze, and interpret accounting records to prepare financial statements, give advice, or audit and evaluate statements prepared by others. Install or advise on systems of recording costs or other financial and budgetary data.",93520,81680,52780,64660,106450,141420,1448290.0,29.0,2.404,1.423822940082749,35.0,1.7669230769230768,1.6848954566527772,52.0,3.5724390243902437,1.4895616477470894,41.0
13-2022,13-2022.00,Appraisers of Personal and Business Property,"Appraise and estimate the fair value of tangible personal or business property, such as jewelry, art, antiques, collectibles, and equipment. May also appraise land.",,,,,,,,14.0,2.138857142857143,1.224638653616965,35.0,2.0528846153846154,1.3136453345011776,52.0,3.5302439024390244,1.274165389195763,41.0
13-2023,13-2023.00,Appraisers and Assessors of Real Estate,"Appraise real estate, exclusively, and estimate its fair value. May assess taxes in accordance with prescribed schedules.",,,,,,,,28.0,2.0902857142857143,1.1600671525042539,35.0,1.935,1.2434368878707303,52.0,3.131951219512195,1.1488042033179438,41.0
13-2031,13-2031.00,Budget Analysts,"Examine budget estimates for completeness, accuracy, and conformance with procedures and regulations. Analyze budgeting and accounting reports.",93920,87930,60510,72240,110380,134640,47170.0,13.0,2.286,1.4650721724844256,35.0,1.6871153846153848,1.5980126585899053,52.0,2.825853658536585,1.4457575446971669,41.0
13-2041,13-2041.00,Credit Analysts,Analyze credit data and financial statements of individuals or firms to determine the degree of risk involved in extending credit or lending money. Prepare reports with credit information for use in decisionmaking.,98040,80970,52930,63850,113850,168840,67370.0,11.0,2.1542857142857144,1.4556710312637617,35.0,1.7446153846153847,1.6755244558381153,52.0,2.698780487804878,1.5271905498691893,41.0
13-2051,13-2051.00,Financial and Investment Analysts,"Conduct quantitative analyses of information involving investment programs or financial data of public or private institutions, including valuation of businesses.",116490,101350,62410,78300,132050,180550,340580.0,26.0,,,,,,,,,
13-2052,13-2052.00,Personal Financial Advisors,"Advise clients on financial plans using knowledge of tax and investment strategies, securities, insurance, pension plans, and real estate. Duties include assessing clients' assets, liabilities, cash flow, insurance coverage, tax status, and financial objectives. May also buy and sell financial assets for clients.",160210,102140,49990,70620,172540,#,270480.0,21.0,2.3857142857142857,1.5621973320300093,35.0,1.6801923076923078,1.7132923132168383,52.0,3.485853658536585,1.7987300737044405,41.0
13-2053,13-2053.00,Insurance Underwriters,Review individual applications for insurance to evaluate degree of risk involved and determine acceptance of applications.,90830,79880,51640,63070,104820,138020,107820.0,7.0,2.078857142857143,1.4173188678308228,35.0,1.5990384615384616,1.4909100518828857,52.0,2.8134146341463415,1.4944791898117846,41.0
13-2054,13-2054.00,Financial Risk Specialists,"Analyze and measure exposure to credit and market risk threatening the assets, earning capacity, or economic state of an organization. May make recommendations to limit risk.",119930,106000,62270,80280,145020,182310,56320.0,30.0,,,,,,,,,
13-2061,13-2061.00,Financial Examiners,"Enforce or ensure compliance with laws and regulations governing financial and securities institutions and financial and real estate transactions. May examine, verify, or authenticate records.",103650,90400,53420,66800,127210,171540,62830.0,17.0,2.5745714285714287,1.6967535487047074,35.0,1.8484615384615386,1.8238317610485215,52.0,3.3582926829268294,1.7784992303049005,41.0
13-2071,13-2071.00,Credit Counselors,"Advise and educate individuals or organizations on acquiring and managing debt. May provide guidance in determining the best type of loan and explain loan requirements or restrictions. May help develop debt management plans or student financial aid packages. May advise on credit issues, or provide budget, mortgage, bankruptcy, or student financial aid counseling.",55890,50480,38980,45420,61760,77920,28110.0,23.0,2.1174285714285714,1.5687262402365565,35.0,1.6126923076923076,1.5370306430213831,52.0,2.7065853658536585,1.4331793498304695,41.0
13-2072,13-2072.00,Loan Officers,"Evaluate, authorize, or recommend approval of commercial, real estate, or credit loans. Advise borrowers on financial status and payment methods. Includes mortgage loan officers and agents, collection analysts, loan servicing officers, loan underwriters, and payday loan officers.",86020,74180,38490,50460,101920,145780,290530.0,30.0,2.146857142857143,1.4433534715022087,35.0,1.6025,1.546690172657756,52.0,3.013170731707317,1.4303346444528118,41.0
13-2081,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",Determine tax liability or collect taxes from individuals or business firms according to prescribed laws and regulations.,67570,59740,40020,46820,79330,110300,53530.0,21.0,2.081714285714286,1.4249323734506012,35.0,1.725192307692308,1.5733048647947183,52.0,3.020731707317073,1.3870839741052132,41.0
